TIME	CH1	CH2	CH3	CH4
1.816e-05	0.671875	-0.125	-0.078125	-0.046875
1.812e-05	0.671875	-0.125	-0.078125	-0.046875
1.808e-05	0.671875	-0.125	-0.078125	-0.046875
1.804e-05	0.671875	-0.125	-0.078125	-0.046875
1.8e-05	0.671875	-0.125	-0.078125	-0.046875
1.796e-05	0.703125	-0.125	-0.0625	-0.046875
1.792e-05	0.703125	-0.125	-0.078125	-0.046875
1.788e-05	0.703125	-0.125	-0.078125	-0.046875
1.784e-05	0.703125	-0.125	-0.078125	-0.046875
1.78e-05	0.703125	-0.125	-0.0625	-0.046875
1.776e-05	0.703125	-0.125	-0.078125	-0.046875
1.772e-05	0.703125	-0.125	-0.0625	-0.046875
1.768e-05	0.703125	-0.125	-0.078125	-0.046875
1.764e-05	0.703125	-0.125	-0.078125	-0.046875
1.76e-05	0.703125	-0.125	-0.078125	-0.046875
1.756e-05	0.703125	-0.125	-0.078125	-0.046875
1.752e-05	0.703125	-0.125	-0.078125	-0.046875
1.748e-05	0.71875	-0.125	-0.0625	-0.046875
1.744e-05	0.71875	-0.125	-0.0625	-0.046875
1.74e-05	0.71875	-0.125	-0.078125	-0.046875
1.736e-05	0.71875	-0.125	-0.078125	-0.046875
1.732e-05	0.71875	-0.125	-0.078125	-0.046875
1.728e-05	0.71875	-0.125	-0.078125	-0.046875
1.724e-05	0.71875	-0.125	-0.078125	-0.046875
1.72e-05	0.71875	-0.125	-0.078125	-0.046875
1.716e-05	0.71875	-0.125	-0.0625	-0.046875
1.712e-05	0.71875	-0.125	-0.078125	-0.046875
1.708e-05	0.71875	-0.125	-0.0625	-0.046875
1.704e-05	0.71875	-0.125	-0.0625	-0.046875
1.7e-05	0.71875	-0.125	-0.078125	-0.046875
